,Brand,Model,Mileage,Year,Price,Price Drop
1734,Lexus,GS,75911,2015,27132,FALSE
1735,Honda,Civic,15971,2020,23998,FALSE
1736,Honda,Accord,117294,2007,9995,FALSE
1737,Honda,Accord,49632,2018,27788,FALSE
1738,BMW,5 Series,118737,2015,16488,FALSE
1739,Ford,Fusion,44245,2019,21998,FALSE
1740,Dodge,Charger,479,2020,49700,FALSE
1741,Lexus,ES,29594,2019,35590,FALSE
1742,Hyundai,Sonata,17022,2019,21990,FALSE
1743,Ford,Explorer,35799,2020,37998,FALSE
1744,Toyota,Camry,49518,2016,19400,FALSE
1745,GMC,Terrain,34311,2018,25998,FALSE
1746,Nissan,Sentra,51349,2019,20992,FALSE
1747,Ram,1500,11787,2021,45998,FALSE
1748,Toyota,RAV4,41382,2018,26998,FALSE
1749,Hyundai,Tucson,57489,2019,22998,FALSE
1750,Tesla,Model 3,21545,2019,48990,FALSE
1751,Honda,Odyssey,31138,2019,37998,FALSE
1752,Chevrolet,Malibu,41955,2020,21197,FALSE
1753,Lexus,ES,20886,2019,38590,FALSE
1754,Mercedes-Benz,C-Class,36586,2018,27295,FALSE
1755,Honda,Accord,58069,2017,24925,FALSE
1756,Ford,Mustang,10804,2020,90993,FALSE
1757,Jeep,Gladiator,14365,2020,42998,FALSE
1758,Ford,Explorer,87151,2017,25998,FALSE
1759,Honda,Accord,90280,2018,23491,FALSE
1760,Dodge,Challenger,19888,2019,28998,FALSE
1761,Ford,F-150,25420,2018,42998,FALSE
1762,Chevrolet,Silverado 1500,73030,2019,39900,FALSE
1763,Toyota,RAV4,17759,2020,29998,FALSE
1764,BMW,i3,34938,2016,18990,FALSE
1765,Ford,Fiesta,23359,2019,20999,FALSE
1766,Toyota,Highlander,65426,2019,31455,FALSE
1767,Chevrolet,Silverado 1500,44260,2020,41590,FALSE
1768,Mercedes-Benz,C-Class,129418,2012,10250,FALSE
1769,Nissan,LEAF,36496,2019,18959,FALSE
1770,Ford,Mustang,57976,2016,33998,FALSE
1771,Porsche,Macan,9250,2021,58991,FALSE
1772,GMC,Yukon,70502,2017,39998,FALSE
1773,Honda,Civic,14174,2018,24988,FALSE
1774,Chevrolet,Trax,20909,2020,21998,FALSE
1775,Lexus,RX,80719,2013,21999,FALSE
1776,Honda,Accord,62093,2017,23998,FALSE
1777,Nissan,Sentra,39141,2019,18590,FALSE
1778,Jeep,Compass,59650,2017,16652,FALSE
1779,Chevrolet,Tahoe,49050,2017,43998,FALSE
1780,Ford,Mustang,5206,2019,38590,FALSE
1781,Honda,Civic,26081,2017,21990,FALSE
1782,Toyota,Corolla,97399,2017,16950,FALSE
1783,Cadillac,Escalade,38508,2019,69274,FALSE
1784,BMW,X3,19653,2019,37600,FALSE
1785,Chevrolet,Silverado 1500,42189,2017,34998,FALSE
1786,Dodge,Journey,55308,2019,23998,FALSE
1787,Toyota,Corolla,17068,2020,24999,FALSE
1788,Nissan,Altima,19802,2016,19998,FALSE
1789,Lexus,IS,14180,2019,33990,FALSE
1790,Hyundai,Sonata,45964,2018,19998,FALSE
1791,Kia,Sportage,32431,2020,23998,FALSE
1792,Honda,Accord,27333,2020,30794,FALSE
1793,Ram,1500,62945,2017,30998,FALSE
1794,Chevrolet,Equinox,41258,2018,25998,FALSE
1795,Chevrolet,Malibu,60216,2020,19000,FALSE
1796,Honda,Accord,74238,2017,23999,FALSE
1797,Toyota,Prius,117486,2012,14998,FALSE
1798,Ford,Fusion,39700,2018,24998,FALSE
1799,Ford,Mustang,14566,2019,35590,FALSE
1800,Dodge,Challenger,12073,2019,43465,FALSE
1801,Ford,Explorer,118145,2015,17000,FALSE
1802,Toyota,RAV4,38053,2016,25590,FALSE
1803,Mercedes-Benz,CLS,125606,2013,22000,FALSE
1804,Kia,Forte,51499,2017,16998,FALSE
1805,BMW,3 Series,68023,2013,20999,FALSE
1806,Kia,Soul EV,25572,2016,14990,FALSE
1807,Honda,Accord,21364,2019,29990,FALSE
1808,Ford,Super Duty F-250,6512,2020,67998,FALSE
1809,Mercedes-Benz,C-Class,59919,2016,26998,FALSE
1810,Toyota,Highlander,28329,2018,40900,FALSE
1811,Mercedes-Benz,GLC,30354,2019,36990,FALSE
1812,Volkswagen,Tiguan,21244,2019,28998,FALSE
1813,Chevrolet,Silverado 1500,92870,2015,28998,FALSE
1814,Toyota,RAV4,45016,2017,24471,FALSE
1815,Nissan,Altima,17209,2020,30990,FALSE
1816,BMW,X1,17055,2016,30998,FALSE
1817,Land Rover,Range Rover Sport,55586,2016,43990,FALSE
1818,Honda,Accord,28569,2019,28998,FALSE
1819,Ram,1500,45089,2019,34895,FALSE
1820,Honda,Accord,14465,2020,28955,FALSE
1821,Toyota,Tacoma,120585,2018,23492,FALSE
1822,Honda,CR-V,89543,2017,24998,FALSE
1823,Tesla,Model 3,33914,2018,43990,FALSE
1824,Jeep,Grand Cherokee,64250,2020,36177,FALSE
1825,Jeep,Grand Cherokee,56770,2019,34998,FALSE
1826,Honda,Civic,47312,2018,26998,FALSE
1827,Honda,Accord,22668,2019,26998,FALSE
1828,Ford,Fusion,82525,2014,13165,FALSE
1829,Kia,Optima,15180,2019,22998,FALSE
1830,Lexus,IS,14763,2019,32990,FALSE
1831,Jeep,Wrangler,12496,2021,52998,FALSE
1832,BMW,5 Series,55359,2011,16990,FALSE
1833,Chevrolet,Traverse,21467,2020,34990,FALSE
1834,Lexus,RX,60350,2014,24998,FALSE
1835,Audi,A6,84879,2013,21988,FALSE
1836,Ford,Fusion,24766,2020,28998,FALSE
1837,Honda,Accord,74638,2017,20998,FALSE
1838,Ford,F-150,94334,2018,36998,FALSE
1839,Toyota,Tacoma,40421,2019,39998,FALSE
1840,Nissan,Murano,87113,2018,22998,FALSE
1841,Ford,Fusion,53456,2018,19998,FALSE
1842,BMW,5 Series,74031,2016,23988,FALSE
1843,Ford,Edge,50629,2014,18881,FALSE
1844,Audi,Q5,85210,2014,20988,FALSE
1845,Nissan,Rogue,49260,2018,20990,FALSE
1846,Ford,Fusion,50062,2017,17700,FALSE
1847,Ram,1500,59090,2017,25885,FALSE
1848,Toyota,Camry,17107,2021,34998,FALSE
1849,Ford,Fusion,101414,2018,17998,FALSE
1850,Jeep,Cherokee,48768,2019,23998,FALSE
1851,Chevrolet,Tahoe,94609,2016,35998,FALSE
1852,Ford,Fusion,87879,2017,18998,FALSE
1853,Chevrolet,Blazer,24845,2020,32998,FALSE
1854,Dodge,Grand Caravan,74775,2019,23990,FALSE
1855,Volkswagen,Tiguan,45102,2018,25489,FALSE
1856,Ford,Mustang,25981,2020,40998,FALSE
1857,Nissan,LEAF,35815,2019,19990,FALSE
1858,Jeep,Grand Cherokee,59738,2018,32998,FALSE
1859,Toyota,Camry,51115,2018,23399,FALSE
1860,Lincoln,Nautilus,14854,2019,42998,FALSE
1861,Kia,Optima,102500,2017,14995,FALSE
1862,BMW,3 Series,25998,2018,27998,FALSE
1863,Dodge,Challenger,5698,2020,43990,FALSE
1864,Ram,1500,26532,2018,30998,FALSE
1865,Ford,Explorer,62937,2019,37498,FALSE
1866,Chevrolet,Impala,40132,2019,24590,FALSE
1867,Ford,Fusion,41974,2019,27492,FALSE
1868,Chevrolet,Silverado 1500,20785,2020,37998,FALSE
1869,Lamborghini,Huracan,20477,2015,229990,FALSE
1870,Toyota,Camry,34040,2019,30590,FALSE
1871,Tesla,Model Y,10357,2021,65998,FALSE
1872,Ford,Fiesta,36487,2019,15998,FALSE
1873,Volvo,XC60,19092,2021,44500,FALSE
1874,Ford,Fusion,12877,2020,23990,FALSE
1875,Mercedes-Benz,GLB,10364,2021,43425,FALSE
1876,Jeep,Grand Cherokee,41397,2018,34998,FALSE
1877,Honda,Civic,16673,2019,24990,FALSE
1878,Honda,Accord,43856,2012,18991,FALSE
1879,Ford,Fusion,64347,2015,16590,FALSE
1880,Toyota,Sienna,56786,2019,33998,FALSE
1881,Honda,Civic,29781,2019,22887,FALSE
1882,Ford,Transit Cargo Van,110412,2016,38988,FALSE
1883,Jeep,Grand Cherokee,29156,2018,31990,FALSE
1884,INFINITI,JX35,100631,2013,15695,FALSE
1885,Ford,F-150,85278,2017,34998,FALSE
1886,Jeep,Compass,23045,2018,23590,FALSE
1887,Honda,Civic,40308,2019,23374,FALSE
1888,Mazda,CX-5,91300,2013,15999,FALSE
1889,Toyota,Tacoma,108136,2015,25790,FALSE
1890,Chevrolet,Malibu,57082,2019,20998,FALSE
1891,Toyota,4Runner,70016,2019,41598,FALSE
1892,Chevrolet,Silverado 1500,92940,2014,18900,FALSE
1893,Nissan,Kicks,12278,2020,24990,FALSE
1894,Nissan,Rogue,56912,2018,22888,FALSE
1895,Chevrolet,Traverse,129877,2017,18999,FALSE
1896,Ford,F-150,113384,2016,27488,FALSE
1897,Chevrolet,Silverado 1500,10238,2019,47980,FALSE
1898,Toyota,RAV4,23220,2018,29988,FALSE
1899,Tesla,Model S,59517,2017,47990,FALSE
1900,Toyota,Sienna,49477,2017,26998,FALSE
1901,Porsche,Macan,7280,2021,55995,FALSE
1902,Nissan,Altima,26009,2019,25998,FALSE
1903,Chevrolet,Tahoe,91751,2017,41998,FALSE
1904,Honda,Civic,10192,2020,25455,FALSE
1905,Honda,Civic,58661,2017,20998,FALSE
1906,Tesla,Model 3,26463,2020,44592,FALSE
1907,Audi,Q5,56012,2018,32994,FALSE
1908,Volkswagen,Jetta,83886,2019,16999,FALSE
1909,Honda,Fit,33521,2016,18500,FALSE
1910,Nissan,Frontier,90173,2019,23955,FALSE
1911,GMC,Yukon,69939,2015,40998,FALSE
1912,Ram,1500,18159,2021,52998,FALSE
1913,Mercedes-Benz,GLA,40411,2018,28990,FALSE
1914,Ford,Mustang,42875,2017,33999,FALSE
1915,Chevrolet,Equinox,78393,2015,17998,FALSE
1916,Jeep,Grand Cherokee,41163,2018,30998,FALSE
1917,Mercedes-Benz,CLA,51562,2014,23998,FALSE
1918,Toyota,Camry,59978,2018,21990,FALSE
1919,Lexus,IS,39728,2018,29350,FALSE
1920,Ford,Fusion,15368,2020,23990,FALSE
1921,BMW,X3,41742,2019,34990,FALSE
1922,Subaru,Crosstrek,30529,2019,32595,FALSE
1923,Mercedes-Benz,CLA,25486,2019,30598,FALSE
1924,Chevrolet,Trax,25341,2019,20998,FALSE
1925,INFINITI,QX80,39341,2019,49988,FALSE
1926,Mazda,Mazda3,66731,2018,19998,FALSE
1927,Dodge,Charger,24260,2018,29998,FALSE
1928,Ford,F-150,102040,2014,29998,FALSE
1929,Toyota,4Runner,41859,2020,44998,FALSE
1930,Toyota,Highlander,179090,2012,14750,FALSE
1931,Subaru,Crosstrek,31409,2019,31188,FALSE
1932,Nissan,Altima,24734,2020,30998,FALSE
1933,Dodge,Challenger,1797,2020,44590,FALSE
1934,Hyundai,Equus,69080,2016,27998,FALSE
1935,Chevrolet,Bolt EV,15498,2017,26435,FALSE
1936,Jeep,Gladiator,4508,2021,40998,FALSE
1937,Kia,Optima,25237,2020,22998,FALSE
1938,Volkswagen,Jetta,27930,2019,24995,FALSE
1939,Toyota,Camry,22418,2020,26990,FALSE
1940,Nissan,Frontier,62278,2015,18495,FALSE
1941,Kia,Optima,100208,2016,14998,FALSE
1942,Nissan,Altima,123266,2015,13998,FALSE
1943,Honda,Ridgeline,38682,2019,36998,FALSE
1944,Dodge,Charger,65600,2019,28500,FALSE
1945,Mercedes-Benz,SLK,190963,2001,5950,FALSE
1946,Ram,1500,42472,2017,24998,FALSE
1947,Kia,Optima,33707,2019,24998,FALSE
1948,Jeep,Wrangler,6499,2020,38998,FALSE
1949,BMW,3 Series,28505,2018,32955,FALSE
1950,Honda,Civic,80090,2015,16990,FALSE
1951,Jeep,Compass,24971,2019,28998,FALSE
1952,Volkswagen,Tiguan,66067,2018,20590,FALSE
1953,Nissan,Sentra,49386,2018,17998,FALSE
1954,Ford,Flex,36054,2019,28990,FALSE
1955,Jeep,Wrangler,15624,2020,50998,FALSE
1956,Hyundai,Santa Fe,65600,2004,7888,FALSE
1957,Porsche,Cayenne,50773,2015,41990,FALSE
1958,BMW,X5,19577,2019,59948,FALSE
1959,Mercedes-Benz,C-Class,28907,2019,34079,FALSE
1960,Chrysler,Pacifica,21527,2018,30998,FALSE
1961,Jeep,Cherokee,30701,2019,24998,FALSE
1962,Chrysler,Town & Country,138088,2012,8999,FALSE
1963,Honda,CR-V,22105,2018,30980,FALSE
1964,Hyundai,Veloster,53215,2019,20999,FALSE
1965,Ford,Mustang,97000,2006,10960,FALSE
1966,Mercedes-Benz,E-Class,39177,2019,51588,FALSE
1967,Volkswagen,Tiguan,37994,2018,22998,FALSE
1968,Volkswagen,Jetta,41831,2019,18998,FALSE
1969,Dodge,Charger,31382,2020,35902,FALSE
1970,Chevrolet,Trax,22526,2020,20998,FALSE
1971,Ford,Edge,248130,2008,6589,FALSE
1972,Ford,F-150,65140,2019,44998,FALSE
1973,Chevrolet,Camaro,17099,2019,27998,FALSE
1974,Chevrolet,Volt,33246,2018,23999,FALSE
1975,Buick,Encore,45440,2019,22998,FALSE
1976,Honda,Civic,21719,2021,29998,FALSE
1977,Mitsubishi,Outlander,18392,2019,33999,FALSE
1978,Nissan,Rogue,22234,2017,25998,FALSE
1979,Jeep,Grand Cherokee,29218,2019,31988,FALSE
1980,Kia,Optima,40448,2019,21950,FALSE
1981,Subaru,Outback,40570,2019,32495,FALSE
1982,Jeep,Renegade,56617,2017,21998,FALSE
1983,Ford,Edge,20493,2019,29599,FALSE
1984,INFINITI,QX60,60282,2017,25590,FALSE
1985,Lexus,GX,12746,2020,54990,FALSE
1986,Kia,K5,48019,2021,22597,FALSE
1987,Ford,Mustang,58721,2016,23998,FALSE
1988,Ford,EcoSport,7954,2020,22356,FALSE
1989,Toyota,Corolla,56661,2016,17998,FALSE
1990,Ford,Fusion,41953,2019,25993,FALSE
1991,Ford,Explorer,46966,2019,35998,FALSE
1992,Ford,F-150,34338,2018,40998,FALSE
1993,Lexus,ES,72280,2018,28750,FALSE
1994,Subaru,Impreza,21532,2019,24991,FALSE
1995,Chevrolet,Silverado 1500,56725,2014,37991,FALSE
1996,Jeep,Grand Cherokee,85389,2018,27590,FALSE
1997,Mercedes-Benz,CLA,14364,2018,30990,FALSE
1998,Jeep,Wrangler,64805,2016,34990,FALSE
1999,Chrysler,Pacifica,45212,2019,36998,FALSE
2000,Mercedes-Benz,CLA,15676,2019,32998,FALSE
2001,Toyota,4Runner,16512,2020,42998,FALSE
2002,Honda,Odyssey,27123,2018,37998,FALSE
2003,Dodge,Charger,42723,2016,26991,FALSE
2004,Ford,Explorer,17410,2019,44991,FALSE
2005,Tesla,Model 3,30497,2019,42999,FALSE
2006,Ram,1500,72868,2014,28998,FALSE
2007,Ford,F-150,90210,2016,28995,FALSE
2008,Lexus,IS,22897,2019,32990,FALSE
2009,GMC,Yukon,88719,2017,45998,FALSE
2010,Ram,1500,61602,2017,38991,FALSE
2011,Mercedes-Benz,C-Class,47273,2017,28998,FALSE
2012,Chevrolet,Tahoe,78023,2015,36990,FALSE
2013,Dodge,Challenger,96106,2017,18500,FALSE
2014,Jeep,Wrangler,43713,2020,41297,FALSE
2015,Mercedes-Benz,GLS,30671,2019,61988,FALSE
2016,Ford,Escape,30320,2019,25991,FALSE
2017,Lexus,GX,19582,2021,57990,FALSE
2018,Chevrolet,Equinox,37900,2020,24998,FALSE
2019,Lexus,LC,26896,2019,74998,FALSE
2020,Cadillac,Escalade,61618,2019,60998,TRUE
2021,Jeep,Compass,35166,2018,24990,FALSE
2022,Chevrolet,Volt,71962,2018,19195,FALSE
2023,Mercedes-Benz,C-Class,24527,2019,35452,FALSE
2024,Volkswagen,Tiguan,81925,2019,24998,FALSE
2025,Subaru,Crosstrek,6388,2019,32488,FALSE
2026,Ford,Mustang,9350,2017,35829,FALSE
2027,Hyundai,Elantra,59003,2020,18998,FALSE
2028,Jeep,Wrangler,16169,2020,54998,FALSE
2029,Nissan,Altima,30500,2018,20990,FALSE
2030,Jeep,Wrangler,51658,2018,36998,FALSE
2031,Ford,F-150,26022,2018,37998,FALSE
2032,Ford,Explorer,65350,2018,32998,FALSE
2033,Mazda,CX-5,32057,2019,24998,FALSE
2034,Toyota,Camry,49765,2015,19700,FALSE
2035,INFINITI,Q70,31028,2017,34998,FALSE
2036,Chevrolet,Silverado 1500,35564,2018,40100,FALSE
2037,Chevrolet,Silverado 1500,59203,2019,36998,FALSE
2038,Honda,Civic,39970,2019,22988,FALSE
2039,Dodge,Challenger,13661,2018,38990,FALSE
2040,Mercedes-Benz,GLC,25527,2020,42998,FALSE
2041,GMC,Yukon,20085,2020,51999,FALSE
2042,Chevrolet,Equinox,48953,2020,24998,FALSE
2043,Chevrolet,Silverado 1500,74309,2017,39995,FALSE
2044,Ford,Fiesta,71239,2011,7250,FALSE
2045,Volvo,S90,33714,2018,48987,FALSE
2046,Jeep,Wrangler,91262,2013,29998,FALSE
2047,Jeep,Gladiator,15856,2020,50998,FALSE
2048,GMC,Sierra 1500,45973,2017,47998,FALSE
2049,BMW,5 Series,67915,2019,30989,FALSE
2050,Toyota,Camry,88372,2019,22495,FALSE
2051,Kia,Sorento,83125,2013,11990,FALSE
2052,Nissan,Altima,113443,2015,12800,FALSE
2053,Kia,Forte,39341,2017,14499,FALSE
2054,Nissan,Rogue,36988,2017,22998,FALSE
2055,Jeep,Wrangler,63698,2019,40998,FALSE
2056,Mitsubishi,i-MiEV,46233,2012,9590,FALSE
2057,Toyota,Prius,100375,2016,18988,FALSE
2058,Mercedes-Benz,GLE,16388,2020,58590,FALSE
2059,Land Rover,Range Rover,35521,2016,61800,FALSE
2060,BMW,5 Series,19748,2018,39328,FALSE
2061,Chevrolet,Traverse,68286,2020,42998,FALSE
2062,GMC,Sierra 1500,13206,2021,62998,FALSE
2063,Jeep,Gladiator,5600,2021,50998,FALSE
2064,Toyota,Camry,30534,2020,26988,FALSE
2065,Honda,Odyssey,40563,2016,28998,FALSE
2066,Dodge,Charger,48786,2019,46991,FALSE
2067,Chevrolet,Traverse,60237,2018,34990,FALSE
2068,Toyota,RAV4,33092,2017,25988,FALSE
2069,Ram,1500,52525,2019,40998,FALSE
2070,BMW,X5,74335,2013,19950,FALSE
2071,Ram,1500,32820,2018,31998,FALSE
2072,Toyota,Corolla,56511,2016,17488,FALSE
2073,Nissan,Altima,18527,2020,24998,FALSE
2074,Tesla,Model 3,26840,2020,43990,FALSE
2075,Ram,1500,22937,2021,38990,FALSE
2076,Toyota,RAV4,26617,2021,38991,FALSE
2077,Subaru,Forester,21863,2019,29998,FALSE
2078,Nissan,Rogue,51996,2019,21993,FALSE
2079,Jeep,Cherokee,41683,2019,25990,FALSE
2080,Volkswagen,Tiguan,56095,2018,25998,FALSE
2081,Audi,A4,82103,2011,11999,FALSE
2082,Honda,Civic,28354,2020,25988,FALSE
2083,Porsche,Macan,15485,2019,55995,FALSE
2084,Volkswagen,Jetta,14685,2019,26990,FALSE
2085,Lexus,IS,35896,2019,31998,FALSE
2086,Jeep,Cherokee,32826,2019,27590,FALSE
2087,Ford,F-150,98133,2019,35998,FALSE
2088,Porsche,Panamera,58400,2012,50998,FALSE
2089,Chevrolet,Malibu,9530,2017,21990,FALSE
2090,Mercedes-Benz,GL,61318,2014,29988,FALSE
2091,Jeep,Grand Cherokee,28776,2020,33990,FALSE
2092,Ford,Fiesta,1274,2019,16500,FALSE
2093,Honda,Accord,9665,2018,24990,FALSE
2094,Jeep,Wrangler,35869,2019,30998,FALSE
2095,Toyota,Tacoma,73691,2018,29500,FALSE
2096,Audi,e-tron,14131,2019,67995,FALSE
2097,BMW,X5,25287,2019,57590,FALSE
2098,Mazda,CX-5,32556,2019,23990,FALSE
2099,Toyota,RAV4,56181,2018,34988,FALSE
2100,BMW,4 Series,17049,2019,29499,FALSE
2101,Toyota,Corolla,52299,2018,18998,FALSE
2102,Tesla,Model Y,12795,2021,66600,FALSE
2103,Honda,Passport,19896,2019,32998,FALSE
2104,Lexus,GX,18121,2019,49998,FALSE
2105,Chevrolet,Silverado 1500,11216,2020,52998,FALSE
2106,Toyota,Camry,29664,2020,24990,FALSE
2107,Mercedes-Benz,CLA,61464,2019,28995,FALSE
2108,BMW,X1,27226,2018,29990,FALSE
2109,Ford,Ranger,17895,2019,33633,FALSE
2110,Toyota,RAV4,48777,2019,27973,FALSE
2111,Toyota,Sienna,128485,2014,16499,FALSE
2112,Lexus,NX,21428,2019,37590,FALSE
2113,Mazda,CX-5,23456,2019,28995,FALSE
2114,Nissan,Altima,36746,2019,24499,FALSE
2115,HUMMER,H2,151721,2003,17999,FALSE
2116,Honda,Civic,25610,2017,21998,FALSE
2117,Ford,Fusion,38746,2019,22998,FALSE
2118,Toyota,Camry,14123,2020,32998,FALSE
2119,Toyota,Camry,35080,2019,24990,FALSE
2120,Chevrolet,Camaro,80269,2013,20995,FALSE
2121,Ford,Edge,38144,2020,26697,FALSE
2122,BMW,X1,84140,2015,17995,FALSE
2123,Jeep,Wrangler,15816,2020,51998,FALSE
2124,Toyota,Camry,10888,2020,29900,FALSE
2125,Ram,1500,53522,2015,31998,FALSE
2126,Acura,MDX,20972,2019,38990,FALSE
2127,Nissan,Rogue,64283,2016,19988,FALSE
2128,Honda,CR-V,62768,2018,29998,FALSE
2129,Ford,F-150,42420,2014,27998,FALSE
2130,Ford,Mustang,48939,2016,36991,FALSE
2131,Honda,Accord,82400,2014,18999,FALSE
2132,Toyota,Camry,11421,2019,28588,FALSE
2133,Kia,Sorento,21828,2019,28899,FALSE
2134,Toyota,Highlander,35848,2019,36990,FALSE
2135,Volvo,XC90,31980,2021,55994,FALSE
2136,Dodge,Grand Caravan,45967,2019,26998,FALSE
2137,Toyota,RAV4,30912,2017,29998,TRUE
2138,Jeep,Compass,52969,2018,26998,FALSE
2139,BMW,3 Series,39224,2018,28998,FALSE
2140,BMW,5 Series,44391,2019,34990,FALSE
2141,Mercedes-Benz,C-Class,25958,2019,34811,FALSE
2142,Lexus,GX,1351,2021,59990,FALSE
2143,Mercedes-Benz,GLE,22521,2020,59998,FALSE
2144,Toyota,Corolla,29131,2020,27988,FALSE
2145,Toyota,RAV4,59330,2019,25998,FALSE
2146,Lexus,NX,29477,2019,36990,FALSE
2147,Toyota,Prius,94298,2013,16921,FALSE
2148,Audi,Q5,4119,2018,44998,FALSE
2149,Mercedes-Benz,E-Class,84212,2011,14500,FALSE
2150,Ford,Escape,17030,2016,23998,FALSE
2151,BMW,3 Series,45777,2018,25900,FALSE
2152,Toyota,Camry,66552,2017,19998,FALSE
2153,Ford,Mustang,22207,2019,26998,FALSE
2154,Toyota,Camry,5769,2021,37990,FALSE
2155,Jeep,Wrangler,77800,2015,26995,FALSE
2156,BMW,X1,40811,2016,25990,FALSE
2157,Honda,Pilot,61306,2016,29995,FALSE
2158,Chevrolet,Camaro,24856,2018,26998,FALSE
2159,Jeep,Compass,39136,2018,27998,FALSE
2160,Audi,e-tron,1978,2019,73988,FALSE
2161,Mercedes-Benz,GLC,32962,2019,38590,FALSE
2162,Lexus,GS,104864,2014,21998,FALSE
2163,Jeep,Wrangler,26351,2020,34990,FALSE
2164,Toyota,C-HR,60764,2019,24965,FALSE
2165,GMC,Terrain,19753,2020,29998,FALSE
2166,Hyundai,Tucson,76998,2016,18293,FALSE
2167,Chevrolet,Camaro,60688,2013,19998,FALSE
2168,Honda,CR-V,24642,2020,32900,FALSE
2169,Jeep,Wrangler,3212,2021,60995,FALSE
2170,Chevrolet,Volt,129357,2018,15500,FALSE
2171,Mazda,Mazda3,134123,2012,7750,FALSE
2172,BMW,7 Series,49548,2019,78998,FALSE
2173,Ford,Ranger,32298,2019,31998,FALSE
2174,Audi,S4,50238,2018,39590,FALSE
2175,BMW,3 Series,63203,2014,18999,FALSE
2176,Toyota,Camry,14797,2020,35998,FALSE
2177,Honda,Civic,27515,2017,21998,FALSE
2178,Toyota,RAV4,15570,2020,33998,FALSE
2179,Volkswagen,Jetta,32426,2019,23998,FALSE
2180,Nissan,Altima,78195,2018,17998,FALSE
2181,Mercedes-Benz,C-Class,7421,2017,31990,FALSE
2182,Chrysler,300,42152,2019,26998,FALSE
2183,Honda,Odyssey,80530,2016,23990,FALSE
2184,Toyota,Highlander,18589,2019,37995,FALSE
2185,Kia,Sportage,16009,2019,25998,FALSE
2186,Mercedes-Benz,GLC,12247,2019,36955,FALSE
2187,Chevrolet,Silverado 1500,11518,2021,49998,FALSE
2188,Honda,Accord,34792,2018,28833,FALSE
2189,Mercedes-Benz,C-Class,37184,2018,31525,FALSE
2190,Dodge,Durango,11718,2020,46999,FALSE
2191,Honda,Civic,13292,2020,24500,FALSE
2192,Porsche,Macan,31964,2018,65995,TRUE
2193,Kia,Optima,57844,2018,19590,FALSE
2194,Nissan,Altima,20073,2020,28990,FALSE
2195,Lexus,RX,15909,2018,40998,FALSE
2196,Toyota,Camry,58153,2018,23998,FALSE
2197,Kia,Sportage,22276,2019,23998,FALSE
2198,Toyota,Tacoma,41977,2017,30998,FALSE
2199,Honda,Accord,52880,2017,25998,FALSE
2200,Ram,1500 Classic,41697,2019,33998,FALSE
2201,Tesla,Model X,21000,2021,105000,FALSE
2202,BMW,i3,55806,2014,16999,FALSE
2203,Honda,CR-V,2611,2020,41900,FALSE
2204,Toyota,Corolla,30665,2019,20590,FALSE
2205,Chevrolet,Malibu,56154,2020,21255,FALSE
2206,Chevrolet,Malibu,17279,2020,24990,FALSE
2207,Lexus,ES,17947,2020,39998,FALSE
2208,Chevrolet,Traverse,18473,2019,46630,FALSE
2209,Volkswagen,Golf Alltrack,20464,2017,25998,FALSE
2210,Honda,Civic,166643,2019,22999,FALSE
2211,Ford,Fusion,29434,2020,26998,FALSE
2212,Chevrolet,Malibu,59092,2018,19990,FALSE
2213,Ram,1500,12181,2020,42590,FALSE
2214,Acura,MDX,127398,2011,15991,FALSE
2215,Ford,Mustang,24569,2017,34990,FALSE
2216,Lexus,ES,127828,2005,8695,FALSE
2217,Ford,F-150,4244,2020,72998,FALSE
2218,Ford,Fusion,37976,2019,22998,FALSE
2219,Ram,1500,1240,2021,89990,FALSE
2220,Toyota,Camry,49015,2019,28781,FALSE
2221,Nissan,GT-R,39079,2009,67590,FALSE
2222,Nissan,Sentra,31935,2018,19998,FALSE
2223,Jeep,Grand Cherokee,74500,2017,32990,FALSE
2224,Dodge,Charger,16024,2020,33998,FALSE
2225,Honda,Accord,9109,2019,25990,FALSE
2226,Toyota,RAV4,47896,2020,31991,FALSE
2227,Toyota,Camry,52190,2018,27998,FALSE
2228,Subaru,Crosstrek,89235,2016,20999,FALSE
2229,Toyota,4Runner,40391,2019,36590,FALSE
2230,Toyota,Camry,83929,2018,23955,FALSE
2231,Chevrolet,Camaro,76734,2015,21999,FALSE
2232,Tesla,Model 3,9766,2021,64998,FALSE
2233,Jeep,Wrangler,61255,2016,32998,FALSE
2234,GMC,Sierra 1500,14250,2020,59999,FALSE
2235,Tesla,Model Y,12727,2021,63990,FALSE
2236,Mercedes-Benz,E-Class,35170,2017,35998,FALSE
2237,Jeep,Gladiator,41873,2020,51998,FALSE
2238,Ford,Explorer,36956,2020,39998,FALSE
2239,Chevrolet,Silverado 1500,11245,2020,33498,FALSE
2240,Hyundai,Santa Fe Sport,42306,2014,17990,FALSE
2241,Mercedes-Benz,GLB,12203,2021,43325,FALSE
2242,Chevrolet,Silverado 1500,45907,2018,44197,FALSE
2243,BMW,X1,85140,2016,20495,FALSE
2244,Honda,CR-V,39652,2019,30998,FALSE
2245,Ford,Bronco Sport,14040,2021,36590,FALSE
2246,Nissan,LEAF,20460,2019,22222,FALSE
2247,Lexus,NX,18826,2020,36998,FALSE
2248,Toyota,RAV4,13924,2018,27998,FALSE
2249,Toyota,4Runner,36632,2020,39997,FALSE
